Feature,Coefficient,Odds_Ratio,HC_Std_Error,z_value,p_value,CI_Lower_95,CI_Upper_95,Significant,split_seed,X_features
4,-0.15833902108917688,0.8535603579486006,192789.65096845335,-8.213045684443211e-07,0.9999993446937652,-377860.9308292372,377860.61415119504,False,332,LDVAE
9,-0.1402079830757011,0.8691774424007152,158377.0049402493,-8.852799251292648e-07,0.9999992936488158,-310413.3658701939,310413.08545422775,False,332,LDVAE
36,0.13739429755290644,1.1472804292136896,201616.225121237,6.814644876437287e-07,0.9999994562700065,-395160.4025422466,395160.6773308418,False,332,LDVAE
37,0.12565430799501165,1.1338901237732792,874575.1898832724,1.4367467708726386e-07,0.9999998853641934,-1714135.748289185,1714135.999597801,False,332,LDVAE
10,-0.11019899043660761,0.8956558906059001,279810.4400110193,-3.9383444889428655e-07,0.9999996857655737,-548418.4951188936,548418.2747209127,False,332,LDVAE
42,0.09935306992907467,1.1044561809926159,123604.41770244352,8.037986972945431e-07,0.9999993586614294,-242260.10767376446,242260.30637990433,False,332,LDVAE
39,0.09933785924693209,1.1044393815884719,102433.25841328192,9.69781307220932e-07,0.9999992262264676,-200765.3979712578,200765.5966469763,False,332,LDVAE
21,-0.09514872047383936,0.909237702150677,81054.18859802606,-1.17389023466403e-06,0.9999990633711057,-158863.38559696864,158863.19529952767,False,332,LDVAE
33,-0.09497456108204562,0.9093960682259489,178355.71698001737,-5.32500794985374e-07,0.999999575125837,-349570.8766922141,349570.68674309197,False,332,LDVAE
29,0.08659879688507165,1.090459096358083,83709.59454769711,1.0345145900297999e-06,0.9999991745767807,-164067.70387513994,164067.8770727337,False,332,LDVAE
26,-0.08076791703366429,0.9224077417298064,62073.41528904027,-1.3011676038377211e-06,0.9999989618184579,-121661.73913183392,121661.57759599984,False,332,LDVAE
27,0.06695796524574288,1.0692505315466136,102410.87297764182,6.53816956138642e-07,0.999999478329545,-200721.55570351897,200721.68961944943,False,332,LDVAE
22,-0.06606411284918486,0.9360708481986212,154340.58577055947,-4.28041091844726e-07,0.9999996584726214,-302502.05552722455,302501.9233989988,False,332,LDVAE
2,0.06543865493537214,1.0676272416424635,330855.41386239213,1.9778626008093398e-07,0.9999998421893967,-648464.6298217278,648464.7606990377,False,332,LDVAE
30,-0.06412829905202767,0.9378846620982468,100173.38463518763,-6.401730288496362e-07,0.999999489215824,-196336.2902227448,196336.16196614673,False,332,LDVAE
31,0.06375923484399344,1.0658357517558679,274792.38126611133,2.320269381204148e-07,0.9999998148692884,-538583.1067483424,538583.2342668121,False,332,LDVAE
15,-0.06285363195608411,0.9390809150669922,71946.81288637008,-8.736124566817521e-07,0.9999993029581087,-141013.22491335956,141013.09920609568,False,332,LDVAE
25,0.050309340213972896,1.051596347105892,277281.77469464066,1.8143760176584473e-07,0.9999998552337388,-543462.2416615052,543462.3422801857,False,332,LDVAE
47,0.04862712451784345,1.0498288223205858,113469.78543555285,4.28546897583252e-07,0.9999996580690469,-222396.64416004665,222396.74141429568,False,332,LDVAE
32,-0.04432937502252343,0.9566388126450166,97738.58316657603,-4.535504156733355e-07,0.9999996381191257,-191564.14723583683,191564.05857708678,False,332,LDVAE
45,0.04212227006828164,1.0430220013258287,213613.66046942034,1.971890279662691e-07,0.999999842665919,-418675.03900356125,418675.12324810144,False,332,LDVAE
19,-0.040556963463789085,0.9602544635330874,112410.9293342496,-3.607919950843437e-07,0.9999997121296375,-220321.41352076977,220321.33240684282,False,332,LDVAE
12,-0.03873445860528336,0.9620061276816394,151546.72075721368,-2.5559417196059377e-07,0.9999997960653564,-297026.15339374606,297026.0759248288,False,332,LDVAE
11,0.021698547475925842,1.0219356729442224,267006.7495940774,8.126591372283102e-08,0.9999999351591822,-523323.59113494895,523323.6345320439,False,332,LDVAE
13,-0.019998763044025578,0.9801998857701103,95288.76957715444,-2.0987534137307506e-07,0.9999998325437054,-186762.57650112174,186762.53650359565,False,332,LDVAE
1,-0.012779988297793485,0.9873013289727839,103655.05373685855,-1.23293441439306e-07,0.9999999016260667,-203160.184919795,203160.1593598184,False,332,LDVAE
41,0.012661082002929522,1.0127415728433322,223021.38632126362,5.6770708010446847e-08,0.9999999547035285,-437113.87231078855,437113.8976329526,False,332,LDVAE
3,0.00935784069435154,1.0094017621821059,234049.77471230784,3.998226747218247e-08,0.9999999680987661,-458729.1196679962,458729.1383836776,False,332,LDVAE
const,-0.865984964690654,0.420637035890725,0.040674769597808455,-21.290470069123955,1.3912552842710945e-100,-0.9457060481818234,-0.7862638811994846,True,2132,LDVAE
approval_rate,0.7761625404770758,2.1731169957370984,0.07377312725275494,10.520938577239061,6.918096332073849e-26,0.6315698680347858,0.9207552129193658,True,2132,LDVAE
20,0.6183625094226224,1.855886555575964,148975.63396655425,4.150762731853504e-06,0.9999966881705007,-291986.25878595887,291987.4955109777,False,2132,LDVAE
32,-0.39967107625484216,0.6705405664808529,106222.34397895112,-3.762589501263882e-06,0.9999969978879283,-208192.3682232455,208191.568881093,False,2132,LDVAE
24,0.3916157335959015,1.4793691303099403,136017.88613599841,2.879148799624351e-06,0.9999977027716245,-266589.76646409323,266590.5496955605,False,2132,LDVAE
16,-0.37954431814965295,0.684173103455998,168707.34601719372,-2.249720163999094e-06,0.9999982049830151,-330660.7016653548,330659.9425767185,False,2132,LDVAE
42,-0.3539592875953859,0.7019035429547402,134363.04301673616,-2.634350038881577e-06,0.9999978980927763,-263347.07912529644,263346.3712067213,False,2132,LDVAE
49,-0.3365735121002906,0.7142133783207932,164888.96685944413,-2.0412130569487713e-06,0.9999983713476166,-323176.7730660412,323176.09991901694,False,2132,LDVAE
48,0.3292281121019832,1.3898948712693002,172504.25413472383,1.908521698513359e-06,0.9999984772200028,-338101.79605589126,338102.4545121155,False,2132,LDVAE
12,0.30897661481651373,1.3620305187973984,170703.0204216106,1.8100242986526443e-06,0.9999985558095574,-334571.46310194733,334572.0810551769,False,2132,LDVAE
19,0.30064766413893357,1.350733345891276,121922.71902658611,2.4658871335815205e-06,0.9999980325067275,-238963.83754164103,238964.43883696932,False,2132,LDVAE
8,-0.28668244744827726,0.7507500935963237,214470.75343634278,-1.3366971619902836e-06,0.9999989334699719,-420355.2391548494,420354.6657899544,False,2132,LDVAE
22,0.2569768703213622,1.2930152193869828,161569.45089448584,1.5905040767216748e-06,0.9999987309613533,-316670.04777823476,316670.56173197535,False,2132,LDVAE
27,-0.24734901968008716,0.7808681076281065,118461.54539366781,-2.0880110829054646e-06,0.9999983340081942,-232180.60987356532,232180.11517552595,False,2132,LDVAE
31,-0.2403449947508654,0.7863565253909841,326440.16611184546,-7.362604841602673e-07,0.9999994125491269,-639811.2090314844,639810.728341495,False,2132,LDVAE
21,0.24024006995528124,1.2715543756843273,84699.007931678,2.8363976842452462e-06,0.9999977368820795,-166006.76483229132,166007.24531243122,False,2132,LDVAE
17,-0.2324173352033393,0.7926152680186579,253023.70730630294,-9.185595202823497e-07,0.9999992670955405,-495917.5859724931,495917.1211378227,False,2132,LDVAE
38,-0.20785800601529658,0.812322373413851,149169.74654729484,-1.3934327222939566e-06,0.9999988882015444,-292367.53867367195,292367.12295765994,False,2132,LDVAE
6,-0.19662282016590832,0.8215004282800229,114061.46326951294,-1.72383217372298e-06,0.9999986245809231,-223556.55665500378,223556.16340936345,False,2132,LDVAE
15,0.18845905672856111,1.2073876475744116,76892.10856753943,2.4509544638514502e-06,0.999998044421274,-150705.5750286643,150705.95194677773,False,2132,LDVAE
45,0.15612318011527965,1.1689701881041707,234097.08802895717,6.669163697412915e-07,0.9999994678777252,-458821.70529927855,458822.0175456388,False,2132,LDVAE
11,-0.15568622404006527,0.8558276863988546,273858.3126696972,-5.684918691069266e-07,0.9999995464091147,-536752.5853857397,536752.2740132917,False,2132,LDVAE
0,0.1530221833251024,1.165350830012326,112791.74625288961,1.3566789096607512e-06,0.999998917526844,-221067.6073868609,221067.9134312276,False,2132,LDVAE
35,-0.14290093871712625,0.8668399349184188,128660.26181018437,-1.1106843457846488e-06,0.9999991138021086,-252169.6222903942,252169.33648851677,False,2132,LDVAE
13,0.13157362263454003,1.1406218802190309,102405.85873627859,1.284825148269846e-06,0.9999989748578508,-200711.66335537986,200711.92650262514,False,2132,LDVAE
43,0.12727235093355097,1.1357262917798683,328330.19655917416,3.876352290082858e-07,0.9999996907118356,-643515.2330205872,643515.4875652891,False,2132,LDVAE
34,-0.12672210400337977,0.8809784589698615,175891.76057680993,-7.204550320481991e-07,0.9999994251600531,-344741.64262999356,344741.3891857856,False,2132,LDVAE
28,0.11710532979742315,1.1242378391982608,100391.02379338244,1.1664920365633575e-06,0.9999990692740137,-196762.67390080343,196762.908111463,False,2132,LDVAE
33,-0.11698071427737593,0.889602349622134,170051.91115310858,-6.879117881365692e-07,0.999999451125805,-333295.7383430122,333295.5043815837,False,2132,LDVAE
44,-0.1030343484060924,0.9020959873900489,155150.13345329335,-6.640944877892098e-07,0.9999994701292613,-304088.77679938637,304088.57073068956,False,2132,LDVAE
25,0.09541350342566575,1.100113661855351,285798.0015826977,3.3384944225391017e-07,0.9999997336266844,-560153.6945421053,560153.8853691122,False,2132,LDVAE
18,0.0903068540680602,1.094510087054009,254582.30260189448,3.5472557654283773e-07,0.9999997169699392,-498972.0538941368,498972.2345078449,False,2132,LDVAE
23,0.0756497619911292,1.0785847466223089,126485.57948221352,5.98090013903657e-07,0.9999995227932119,-247907.1046990549,247907.2559985789,False,2132,LDVAE
36,0.07483058089796732,1.0777015521879838,200845.62587027444,3.7257759821117615e-07,0.9999997027260867,-393650.11832756316,393650.267988725,False,2132,LDVAE
1,0.07102279380387654,1.073605697147161,112191.4998847828,6.330496862669164e-07,0.9999994948994291,-219891.2281229101,219891.3701684977,False,2132,LDVAE
46,0.06295419085188997,1.0649780523765366,409665.6669207581,1.536721183522251e-07,0.9999998773873894,-802929.8899130768,802930.0158214585,False,2132,LDVAE
39,-0.06108174618395016,0.9407463342097975,111135.22924141627,-5.496164141728976e-07,0.9999995614695487,-217821.10780852474,217820.98564503237,False,2132,LDVAE
29,-0.05847913136050735,0.9431979234517214,88381.19127574314,-6.616694176259352e-07,0.9999994720641873,-173224.01029033356,173223.89333207082,False,2132,LDVAE
10,-0.05814760085725047,0.9435106741742918,305372.99599515373,-1.9041500597575196e-07,0.9999998480708066,-598520.1321491963,598520.0158539946,False,2132,LDVAE
4,0.055345783445428766,1.0569060121000216,202853.8418443415,2.72835766590499e-07,0.9999997823085542,-397586.16879471013,397586.27948627697,False,2132,LDVAE
9,0.05150824338137265,1.0528578653652763,165186.24956107477,3.118191951099923e-07,0.9999997512042784,-323759.0483727085,323759.15138919523,False,2132,LDVAE
2,-0.047896656956719054,0.9532322919135223,359662.58634511224,-1.3317108527590935e-07,0.9999998937448471,-704925.7637196044,704925.6679262905,False,2132,LDVAE
41,-0.044996628154257486,0.9560007053145734,238165.11515684857,-1.8893039026569457e-07,0.9999998492553586,-466795.09307788586,466795.0030846296,False,2132,LDVAE
30,-0.036513804031562784,0.9641447847194247,104225.29326032312,-3.5033534461123935e-07,0.9999997204728375,-204277.85758216257,204277.78455455453,False,2132,LDVAE
3,-0.024639546146482397,0.9756615296116465,234144.43832262047,-1.0523225032803179e-07,0.9999999160368122,-458914.6909322423,458914.64165314997,False,2132,LDVAE
5,-0.02162586708718053,0.978606295393128,170392.9739240657,-1.2691759870813645e-07,0.9999998987344075,-333964.11373570847,333964.07048397424,False,2132,LDVAE
14,-0.017597999099381353,0.982555941349428,181488.2684609602,-9.696494020585605e-08,0.9999999226331713,-355710.4873980176,355710.45220201946,False,2132,LDVAE
37,0.01193237644890238,1.0120038512579603,826320.5348350663,1.4440372647018973e-08,0.9999999884782496,-1619558.4760302284,1619558.4998949815,False,2132,LDVAE
7,-0.011004609036971372,0.9890557201704823,110863.59644281534,-9.926260188255457e-08,0.9999999207999025,-217288.66722910994,217288.64521989189,False,2132,LDVAE
40,0.008961957723744581,1.0090022363019213,628982.2519871909,1.4248347541493252e-08,0.9999999886314634,-1232782.5518478334,1232782.5697717487,False,2132,LDVAE
26,-0.008310747890013676,0.9917236909051473,72639.77938020093,-1.1441042306192489e-07,0.9999999087136898,-142371.35974087694,142371.34311938117,False,2132,LDVAE
47,-0.004932883518832698,0.995079263170131,114157.66936997176,-4.321114425388096e-08,0.9999999655224951,-223744.92545705943,223744.9155912924,False,2132,LDVAE
